universe,period,factor_id,name,intro,algorithmIntro,compound_return_1q,annual_return_1q,annual_ex_return_1q,max_drawdown_1q,sharpe_1q,turnover_mean_1q,compound_return_5q,annual_return_5q,annual_ex_return_5q,max_drawdown_5q,sharpe_5q,turnover_mean_5q,compound_return_ls,annual_return_ls,max_drawdown_ls,sharpe_ls,turnover_mean_ls,annual_return_bm,ic_mean,ir,good_ic,status,compound_return_ls2,annual_return_ls2,max_drawdown_ls2,sharpe_ls2,turnover_mean_ls2
hs300,10y,0a986c66a4ea1e4265102bd0fe38a6dd,net_working_capital,净运营资本, 流动资产 － 流动负债,0.389346,0.034481,-0.007853,0.309194,-0.033469,0.009828,1.787203,0.111460,0.065975,0.357613,0.372330,0.007589,0.994556,0.073772,0.180680,0.324264,0.008709,0.042670,0.009753,0.118911,0.803630,0,-0.548795,-0.078769,0.569926,-1.140377,0.008709
hs300,10y,b69b75a8ec7d65d70c21865a503002f5,VEMA10,成交量的10日指数移动平均,,1.246120,0.087002,0.042518,0.474800,0.254021,0.028573,0.800341,0.062491,0.019010,0.358708,0.113129,0.031464,-0.233337,-0.027021,0.594567,-0.556159,0.030019,0.042670,-0.006596,-0.068888,0.837459,0,0.132997,0.012956,0.556822,-0.224419,0.030019
hs300,10y,d92a2d34423d4402a6e2d7d1d0a871ee,VR,成交量比率（Volume Ratio）, VR=（AVS+1/2CVS）/（BVS+1/2CVS）,0.395321,0.034939,-0.007414,0.407392,-0.028316,0.174195,1.188175,0.084077,0.039712,0.413582,0.229128,0.178382,0.469241,0.040462,0.348009,0.003398,0.176289,0.042670,-0.014909,-0.123986,0.863861,0,-0.430995,-0.056473,0.472176,-0.710065,0.176289
hs300,10y,1af15b8afe4c1ca97b1455573203775f,VOL5,5日平均换手率," 5日换手率的均值,单位为%",0.692677,0.055758,0.012553,0.327077,0.098293,0.076349,0.363565,0.032486,-0.009767,0.571768,-0.028895,0.079332,-0.140187,-0.015451,0.519602,-0.329271,0.077840,0.042670,-0.027520,-0.190425,0.903878,0,-0.116635,-0.012704,0.467578,-0.312961,0.077840
hs300,10y,0546043137d18dbbeac064b850e06c94,BR,意愿指标, BR=N日内（当日最高价－昨日收盘价）之和 / N日内（昨日收盘价－当日最低价）之和×100 n设定为26,-0.023646,-0.002464,-0.043287,0.452246,-0.250998,0.147271,4.032104,0.181260,0.132918,0.308872,0.686187,0.148601,3.925179,0.178647,0.282186,0.911945,0.147936,0.042670,-0.010497,-0.077001,0.885726,0,-0.837932,-0.171056,0.838755,-1.388211,0.147936
hs300,10y,69c9bf5ccabf51b53938181c49f76d24,total_operating_revenue_ttm,营业总收入TTM, 计算过去12个月的 营业总收入 之和,1.165839,0.082931,0.038613,0.465129,0.219319,0.015344,1.006096,0.074411,0.030442,0.316447,0.194582,0.007910,-0.176691,-0.019844,0.421628,-0.454990,0.011627,0.042670,0.007033,0.056929,0.879950,0,0.027005,0.002751,0.421871,-0.283201,0.011627
hs300,10y,97ea91007d49262c3d90fd2837e2a227,VEMA12,12日成交量的移动平均值,,1.315452,0.090414,0.045790,0.467773,0.272714,0.025388,0.767760,0.060492,0.017093,0.363451,0.103093,0.028027,-0.269450,-0.031849,0.602813,-0.596957,0.026707,0.042670,-0.006267,-0.065536,0.838696,0,0.189406,0.018043,0.549411,-0.182433,0.026707
hs300,10y,240751133683ef41d51f201f51063c89,operating_profit_ttm,营业利润TTM, 计算过去12个月 营业利润 之和,0.925967,0.069905,0.026121,0.317519,0.187893,0.017344,0.996672,0.073889,0.029942,0.348427,0.184144,0.010712,0.025749,0.002624,0.239966,-0.359921,0.014028,0.042670,0.010661,0.089509,0.867987,0,-0.121899,-0.013312,0.228238,-0.513385,0.014028
hs300,10y,73cc4b2c4a70cc9ca6f70c63d1f2942c,fixed_asset_ratio,固定资产比率, 固定资产比率=(固定资产+工程物资+在建工程)/总资产,1.633668,0.104986,0.059766,0.378504,0.313752,0.004696,1.307408,0.090023,0.045415,0.426953,0.254256,0.003450,-0.193579,-0.021936,0.313589,-0.544634,0.004073,0.042670,0.003506,0.042453,0.811056,0,0.093881,0.009294,0.277727,-0.270016,0.004073
hs300,10y,72128a3606a92c8bf8824032d2689ea4,Variance120,120日收益方差, 取121个交易日的收盘价，算出日收益率，再取方差,0.548107,0.046085,0.003276,0.333729,0.042277,0.023831,0.629371,0.051617,0.008581,0.588822,0.044247,0.025284,0.112386,0.011041,0.630704,-0.150940,0.024558,0.042670,-0.024859,-0.142910,0.914604,0,-0.370977,-0.046668,0.636431,-0.451726,0.024558
hs300,10y,b77351b8a93eef9c0473a09d9e4b5a6e,account_receivable_turnover_days,应收账款周转天数, 应收账款周转天数=360/应收账款周转率,0.358165,0.032064,-0.010172,0.444491,-0.041891,0.007277,0.951997,0.071387,0.027542,0.473069,0.145077,0.004602,0.436286,0.038031,0.244716,-0.018655,0.005939,0.042670,0.001810,0.022138,0.810722,0,-0.375084,-0.047312,0.459712,-0.827305,0.005939
hs300,10y,faafcde1d1fd3df7e2a0989e80617ea1,net_operate_cash_flow_ttm,经营活动现金流量净额TTM, 计算过去12个月 经营活动产生的现金流量净值 之和,0.775551,0.060973,0.017555,0.345290,0.120625,0.015124,1.317660,0.090521,0.045893,0.281910,0.270678,0.010571,0.278778,0.025675,0.258419,-0.152340,0.012848,0.042670,0.009547,0.098965,0.840759,0,-0.282283,-0.033616,0.455417,-0.782875,0.012848
hs300,10y,110aa5d1285ae46b497f02656aca6ca0,operating_revenue_ttm,营业收入TTM, 计算过去12个月的 营业收入 之和,1.134951,0.081328,0.037076,0.467106,0.211003,0.015490,0.935814,0.070468,0.026660,0.317757,0.172450,0.008109,-0.194828,-0.022092,0.455842,-0.470946,0.011800,0.042670,0.007103,0.057455,0.882474,0,0.049286,0.004972,0.434530,-0.265673,0.011800
hs300,10y,4f2c061f28f2d1c2e767fdb10973dedc,TVMA20,20日成交金额的移动平均值, 20日成交金额的移动平均值,0.995290,0.073812,0.029868,0.276793,0.227107,0.028099,1.063857,0.077559,0.033462,0.383861,0.174409,0.030926,0.072134,0.007206,0.455638,-0.252789,0.029512,0.042670,-0.015169,-0.106525,0.903465,0,-0.207734,-0.023720,0.520607,-0.491186,0.029512
hs300,10y,3febe9cd4f813e2b8093f3c2d21d3c48,DAVOL5,5日平均换手率与120日平均换手率, 5日平均换手率 / 120日平均换手率,0.722105,0.057636,0.014353,0.465593,0.100523,0.139224,1.075649,0.078192,0.034069,0.423535,0.191658,0.144753,0.165868,0.015947,0.359341,-0.191985,0.141988,0.042670,-0.019086,-0.180110,0.856023,0,-0.263399,-0.031025,0.526423,-0.566904,0.141988
hs300,10y,fc7dea9003d8d9a3aace3846b7e54300,cash_and_equivalents_per_share,每股现金及现金等价物余额, 每股现金及现金等价物余额,0.543828,0.045787,0.002990,0.310701,0.036500,0.013299,1.509735,0.099509,0.054513,0.429802,0.286077,0.011567,0.648122,0.052859,0.354056,0.103916,0.012433,0.042670,0.002894,0.037299,0.799092,0,-0.477045,-0.064647,0.556977,-0.845694,0.012433
hs300,10y,12e7fc1c1bf7aecdb87be5e12e5dff89,VDIFF,计算VMACD因子的中间变量, EMA(VOLUME，SHORT)-EMA(VOLUME，LONG) short设置为12，long设置为26，M设置为9,0.542526,0.045696,0.002902,0.404827,0.032082,0.145411,1.776266,0.111009,0.065543,0.339715,0.397389,0.159402,0.701462,0.056321,0.226610,0.149263,0.152406,0.042670,-0.012702,-0.133192,0.839109,0,-0.476687,-0.064581,0.569034,-0.956411,0.152406
hs300,10y,dc94a5f9418ee6b33b0c9dbe60c266fd,total_asset_growth_rate,总资产增长率, 总资产 / 总资产_4 -1,0.312196,0.028406,-0.013680,0.336433,-0.068498,0.012299,1.066121,0.077681,0.033579,0.577680,0.165539,0.009595,0.597286,0.049463,0.528593,0.066598,0.010947,0.042670,-0.004454,-0.043386,0.817732,0,-0.485344,-0.066188,0.597457,-0.747288,0.010947
hs300,10y,1728ca506fe146103314c080240fba15,leverage,杠杆因子, 0.38 * 市场杠杆 + 0.35 * 资产负债率 + 0.27 * 账面杠杆,1.750150,0.109927,0.064505,0.541710,0.315235,0.002770,1.044849,0.076532,0.032477,0.288418,0.222541,0.002227,-0.450786,-0.059910,0.683277,-0.498516,0.002498,0.042670,0.010892,0.056653,0.914604,0,0.233182,0.021843,0.627159,-0.090596,0.002498
hs300,10y,fe6cb0f367f950d59f45073dd46bbe96,WVAD,威廉变异离散量, (收盘价－开盘价)/(最高价－最低价)×成交量，再做加和，使用过去6个交易日的数据,1.635348,0.105059,0.059836,0.282834,0.355281,0.318600,0.450345,0.039074,-0.003448,0.387521,-0.005223,0.309433,-0.497816,-0.068547,0.608315,-0.841747,0.314017,0.042670,-0.018232,-0.162864,0.857261,0,0.694466,0.055873,0.406884,0.123090,0.314017
hs300,10y,35459f632aab054c24b820e547957ebe,DEGM,毛利率增长, 毛利率增长=(今年毛利率（TTM）/去年毛利率（TTM）)-1,0.643169,0.052532,0.009459,0.421943,0.063568,0.011693,1.344882,0.091834,0.047153,0.389192,0.257060,0.012280,0.363296,0.032465,0.218795,-0.070928,0.011986,0.042670,0.006342,0.087072,0.787954,0,-0.342560,-0.042316,0.426609,-0.774837,0.011986
hs300,10y,ef8ba9fb1b1742d50264cffb35ae65d0,MAWVAD,因子WVAD的6日均值,,0.527734,0.044658,0.001907,0.386679,0.026008,0.168104,1.459426,0.097216,0.052314,0.380366,0.319351,0.164370,0.490529,0.042006,0.328388,0.015921,0.166237,0.042670,-0.007760,-0.069074,0.873350,0,-0.424860,-0.055430,0.589991,-0.757473,0.166237
hs300,10y,8be192ad5c1aa7aacb5b80089b1e5c2d,sale_expense_to_operating_revenue,营业费用与营业总收入之比, 营业费用与营业总收入之比=销售费用（TTM）/营业总收入（TTM）,2.762234,0.146369,0.099455,0.391750,0.484260,0.006066,1.304594,0.089885,0.045284,0.523916,0.222356,0.004524,-0.424950,-0.055445,0.589637,-0.777798,0.005295,0.042670,0.001893,0.019046,0.854785,0,0.502569,0.042870,0.344201,0.023392,0.005295
hs300,10y,7c9600cf26aba1471c9863d9f475b442,surplus_reserve_fund_per_share,每股盈余公积金, 每股盈余公积金,0.329548,0.029800,-0.012343,0.474756,-0.056511,0.009540,1.415731,0.095190,0.050371,0.269442,0.329432,0.005806,0.694666,0.055886,0.224460,0.159679,0.007673,0.042670,0.011052,0.141126,0.805281,0,-0.463987,-0.062265,0.537729,-1.027945,0.007673
hs300,10y,56bb4d00ab76c11692bf3f919a54e731,VSTD10,10日成交量标准差, 10日成交量去标准差,1.094081,0.079176,0.035012,0.495191,0.212999,0.066773,0.714699,0.057166,0.013903,0.362027,0.087208,0.063496,-0.215038,-0.024652,0.604933,-0.553001,0.065134,0.042670,-0.009006,-0.094838,0.836634,0,0.115792,0.011359,0.566022,-0.244978,0.065134
hs300,10y,cbd154577ea28a4408c074323b08b094,interest_carry_current_liability,带息流动负债, 流动负债合计 - 无息流动负债,1.066944,0.077725,0.033621,0.544152,0.179327,0.012758,1.406250,0.094746,0.049945,0.350857,0.281477,0.008594,0.031034,0.003156,0.510367,-0.269535,0.010676,0.042670,0.005594,0.050183,0.853548,0,-0.190854,-0.021596,0.509017,-0.450606,0.010676
hs300,10y,e0bdee2542938f27120caff4bd892978,operating_tax_to_operating_revenue_ratio_ttm,销售税金率, 销售税金率=营业税金及附加（TTM）/营业收入（TTM）,1.079876,0.078419,0.034286,0.431893,0.191768,0.005770,1.679802,0.106966,0.061665,0.373426,0.340262,0.005222,0.200369,0.019006,0.333090,-0.182297,0.005496,0.042670,0.003818,0.053178,0.775990,0,-0.267481,-0.031580,0.472059,-0.621552,0.005496
hs300,10y,77c1a9a6e01d2c1dde9ba825616adc2c,inventory_turnover_days,存货周转天数, 存货周转天数=360/存货周转率,0.612123,0.050464,0.007476,0.457664,0.054609,0.005122,1.448017,0.096690,0.051810,0.499228,0.256001,0.003870,0.505041,0.043047,0.241024,0.025611,0.004496,0.042670,-0.000762,-0.008584,0.818069,0,-0.420847,-0.054752,0.479203,-0.796375,0.004496
hs300,10y,5c63d2b9caa67f0e71fd9bbcbbc25a73,OperatingCycle,营业周期, 应收账款周转天数+存货周转天数,0.848164,0.065366,0.021768,0.481110,0.122478,0.009408,0.647252,0.052801,0.009717,0.422299,0.060947,0.006221,-0.186216,-0.021019,0.500924,-0.431483,0.007815,0.042670,-0.000779,-0.007271,0.839521,0,0.012171,0.001248,0.414502,-0.274026,0.007815
hs300,10y,42e1a4af002150e906864890e331bbc2,ATR14,14日均幅指标, 真实振幅的14日移动平均,0.483342,0.041487,-0.001135,0.327318,0.008569,0.027841,1.863222,0.114547,0.068936,0.502724,0.336745,0.034288,0.934299,0.070381,0.503408,0.223749,0.031065,0.042670,-0.003115,-0.026630,0.870875,0,-0.567760,-0.082838,0.684854,-0.904668,0.031065
hs300,10y,fba26911e0155422954c277139d6f4a2,net_operate_cash_flow_to_operate_income,经营活动产生的现金流量净额与经营活动净收益之比, 经营活动产生的现金流量净额（TTM）/(营业总收入（TTM）-营业总成本（TTM）,0.480028,0.041247,-0.001365,0.328229,0.007138,0.010683,0.626369,0.051417,0.008390,0.286997,0.063808,0.009986,0.060588,0.006083,0.238920,-0.361441,0.010335,0.042670,0.003357,0.052305,0.754125,0,-0.134300,-0.014758,0.347962,-0.583527,0.010335
hs300,10y,3ed1159e9fa172296c136ae3263aa121,net_operating_cash_flow_coverage,净利润现金含量, 经营活动产生的现金流量净额/归属于母公司所有者的净利润,0.343411,0.030902,-0.011286,0.298980,-0.054494,0.018950,0.740682,0.058806,0.015476,0.320965,0.109643,0.018964,0.263904,0.024439,0.206993,-0.190175,0.018957,0.042670,0.002517,0.039093,0.763201,0,-0.258558,-0.030370,0.423783,-0.859999,0.018957
hs300,10y,b2e630f64fa356b0e6763ec003451b30,net_operate_cashflow_growth_rate,经营活动产生的现金流量净额增长率, =(今年经营活动产生的现金流量净额（TTM）/去年经营活动产生的现金流量净额（TTM）)-1,0.426102,0.037270,-0.005179,0.365449,-0.014986,0.012942,1.332003,0.091215,0.046558,0.419030,0.284202,0.014601,0.573919,0.047870,0.209437,0.092757,0.013771,0.042670,0.000069,0.001075,0.755776,0,-0.407540,-0.052536,0.412787,-1.090626,0.013771
hs300,10y,94e586922c1d4165681e9fc855f4f05d,sale_expense_ttm,销售费用TTM, 计算过去12个月 销售费用 之和,1.864718,0.114607,0.068994,0.418016,0.385462,0.011925,0.751844,0.059504,0.016145,0.317331,0.101926,0.007132,-0.432679,-0.056762,0.510818,-0.799364,0.009528,0.042670,0.005095,0.046745,0.854433,0,0.529036,0.044749,0.297597,0.039236,0.009528
hs300,10y,f50e494710dcac8976422aff2105d926,retained_earnings,留存收益, =盈余公积金+未分配利润,0.939737,0.070691,0.026875,0.397788,0.173987,0.016376,1.043508,0.076459,0.032407,0.322980,0.202999,0.008878,-0.013906,-0.001443,0.295462,-0.340636,0.012627,0.042670,0.012448,0.099794,0.867574,0,-0.121499,-0.013266,0.318766,-0.437815,0.012627
hs300,10y,e44d034b6444931486872607a22b0e44,total_operating_cost_ttm,营业总成本TTM, 计算过去12个月的 营业总成本 之和,1.061243,0.077419,0.033327,0.511123,0.186959,0.012979,0.967566,0.072265,0.028384,0.314966,0.184427,0.007571,-0.163764,-0.018269,0.518497,-0.435390,0.010275,0.042670,0.006089,0.050436,0.878300,0,0.005157,0.000530,0.515377,-0.294921,0.010275
hs300,10y,0e9eaab81176d239dfc1876ea6f715ef,quick_ratio,速动比率, 速动比率=(流动资产合计-存货)/ 流动负债合计,0.857913,0.065944,0.022322,0.317777,0.138356,0.006618,2.067819,0.122506,0.076569,0.476112,0.386653,0.006153,0.597115,0.049452,0.372139,0.072102,0.006385,0.042670,0.000622,0.008462,0.791667,0,-0.470051,-0.063365,0.636738,-0.788504,0.006385
hs300,10y,dea7a4d6982aa86763721c43630672c1,Skewness20,个股收益的20日偏度, 取21个交易日的收盘价数据，计算日收益率，再计算其偏度,0.119355,0.011692,-0.029710,0.463322,-0.166444,0.160112,1.679619,0.106958,0.061658,0.309687,0.354033,0.151750,1.314066,0.090346,0.213788,0.429467,0.155931,0.042670,-0.006745,-0.074780,0.802393,0,-0.621923,-0.095410,0.633448,-1.155083,0.155931
hs300,10y,9ace91b613578dda4fa73c70b9bc9291,total_profit_growth_rate,利润总额增长率, 利润总额增长率=(今年利润总额（TTM）/去年利润总额（TTM）)-1,0.510526,0.043438,0.000737,0.280810,0.019373,0.012067,1.138525,0.081515,0.037255,0.514618,0.191599,0.011822,0.398043,0.035147,0.428316,-0.036097,0.011944,0.042670,0.003600,0.036926,0.831271,0,-0.399756,-0.051260,0.502333,-0.678824,0.011944
hs300,10y,bdaccb093df433c168b39c86c5871a25,non_operating_net_profit_ttm,营业外收支净额TTM, 营业外收入（TTM） - 营业外支出（TTM）,1.067359,0.077748,0.033642,0.302651,0.224688,0.008246,0.672184,0.054433,0.011282,0.298560,0.092164,0.007251,-0.226841,-0.026174,0.314041,-0.887325,0.007748,0.042670,-0.001082,-0.017846,0.744637,0,0.225464,0.021182,0.171333,-0.252329,0.007748
hs300,10y,a1d97b600643df22f30752754fc7a1bc,intangible_asset_ratio,无形资产比率, 无形资产比率=(无形资产+研发支出+商誉)/总资产,1.451905,0.096870,0.051982,0.416383,0.282117,0.004346,0.583617,0.048534,0.005624,0.386130,0.043922,0.002695,-0.388763,-0.049483,0.390122,-0.974468,0.003520,0.042670,-0.000979,-0.014082,0.779290,0,0.507451,0.043219,0.261486,0.035057,0.003520
hs300,10y,a4995a88d982db7920ce5b4c18d6dfdd,np_parent_company_owners_growth_rate,归属母公司股东的净利润增长率, (今年归属于母公司所有者的净利润（TTM）/去年归属于母公司所有者的净利润（TTM）)-1,0.370417,0.033019,-0.009255,0.312575,-0.038578,0.012486,1.064608,0.077600,0.033501,0.528911,0.175005,0.012088,0.476504,0.040991,0.428799,0.007466,0.012287,0.042670,0.003201,0.033272,0.825083,0,-0.429108,-0.056151,0.492467,-0.724541,0.012287
hs300,10y,1a532e6646eea3f843b06fe9f5f091fa,MLEV,市场杠杆, 市场杠杆=非流动负债合计/(非流动负债合计+总市值),1.349275,0.092045,0.047355,0.494627,0.244155,0.011963,0.391630,0.034657,-0.007685,0.312318,-0.028414,0.015139,-0.480016,-0.065196,0.553810,-0.810904,0.013551,0.042670,0.003790,0.033125,0.871287,0,0.633335,0.051881,0.413134,0.091583,0.013551
hs300,10y,704d3f36132afc2b5106ce3a5d4b65ba,Kurtosis20,个股收益的20日峰度, 取21个交易日的收盘价数据，计算日收益率，再计算其峰度值,1.315646,0.090423,0.045799,0.317822,0.283544,0.191064,0.914678,0.069257,0.025499,0.334386,0.162513,0.157632,-0.212799,-0.024365,0.415427,-0.618618,0.174348,0.042670,-0.001339,-0.018297,0.763614,0,0.143706,0.013939,0.298181,-0.250474,0.174348
hs300,10y,9a7cc112ce63a2360bdf6800a7703b5c,sharpe_ratio_20,20日夏普比率, （Rp - Rf） / Sigma p 其中，Rp是个股的年化收益率，Rf是无风险利率（在这里设置为0.04），Sigma p是个股的收益波动率（标准差）,0.084210,0.008370,-0.032896,0.452201,-0.187008,0.188748,1.979480,0.119130,0.073331,0.417375,0.383163,0.187022,1.628186,0.104749,0.276901,0.425541,0.187885,0.042670,-0.014928,-0.105254,0.891089,0,-0.696186,-0.115576,0.698064,-1.022476,0.187885
hs300,10y,9e80e93d22fdb3d1aeb4850f7842762e,financing_cash_growth_rate,筹资活动产生的现金流量净额增长率, 过去12个月的筹资现金流量净额 / 4季度前的12个月的筹资现金流量净额 - 1,0.911399,0.069068,0.025318,0.315033,0.165412,0.014415,0.809799,0.063065,0.019561,0.358808,0.132469,0.015273,-0.088158,-0.009469,0.262430,-0.583206,0.014844,0.042670,0.000726,0.012254,0.745875,0,0.022776,0.002324,0.314060,-0.444168,0.014844
hs300,10y,cbf4751ae951134225b3507b2c2ca197,net_invest_cash_flow_ttm,投资活动现金流量净额TTM, 计算过去12个月 投资活动现金流量净额 之和,0.785873,0.061608,0.018163,0.311387,0.119628,0.011088,0.989122,0.073470,0.029540,0.490772,0.177182,0.014288,0.080374,0.008002,0.380168,-0.330956,0.012688,0.042670,-0.001586,-0.018731,0.819719,0,-0.154614,-0.017167,0.389414,-0.591269,0.012688
hs300,10y,ab888a92a3b9b69305e51be9adf08741,debt_to_equity_ratio,产权比率, 产权比率=负债合计/归属母公司所有者权益合计,0.899994,0.068409,0.024685,0.484900,0.152785,0.007224,0.292117,0.026773,-0.015246,0.313238,-0.070700,0.005069,-0.365151,-0.045762,0.553019,-0.709089,0.006147,0.042670,0.001904,0.020331,0.847360,0,0.366767,0.032736,0.353181,-0.060063,0.006147
hs300,10y,60c4af2afdd7b48ea40d625dfd3181dd,VOL10,10日平均换手率," 10日换手率的均值,单位为%",0.379131,0.033695,-0.008608,0.338053,-0.039481,0.046315,0.394726,0.034894,-0.007458,0.585637,-0.019564,0.047103,0.084401,0.008388,0.503495,-0.188441,0.046709,0.042670,-0.025179,-0.172000,0.910066,0,-0.298111,-0.035835,0.523794,-0.452061,0.046709
hs300,10y,39f0b1d5ecf9a556fefc08525cee8cc7,DAVOL10,10日平均换手率与120日平均换手率之比, 10日平均换手率 / 120日平均换手率,0.485059,0.041611,-0.001015,0.497925,0.009127,0.085724,1.138262,0.081501,0.037242,0.433323,0.205036,0.088659,0.400270,0.035317,0.398155,-0.037665,0.087191,0.042670,-0.015188,-0.143703,0.849422,0,-0.385311,-0.048931,0.584760,-0.715281,0.087191
hs300,10y,af00f847f1149af6c0348bc31784cc1d,VDEA,计算VMACD因子的中间变量, EMA(VDIFF，M)    short设置为12，long设置为26，M设置为9,0.360825,0.032272,-0.009972,0.383549,-0.044121,0.081594,1.207701,0.085070,0.040665,0.362272,0.252086,0.087231,0.544178,0.045811,0.217680,0.054284,0.084413,0.042670,-0.009474,-0.100322,0.825495,0,-0.420579,-0.054707,0.499564,-0.884660,0.084413
hs300,10y,65a64f6de2c45a57a949677298886539,super_quick_ratio,超速动比率, （货币资金+交易性金融资产+应收票据+应收帐款+其他应收款）／流动负债合计,1.073280,0.078065,0.033947,0.303232,0.200593,0.008528,2.127338,0.124732,0.078704,0.465914,0.403797,0.008447,0.471859,0.040653,0.335818,0.005713,0.008488,0.042670,0.000877,0.011813,0.788779,0,-0.401410,-0.051530,0.506289,-0.801162,0.008488
hs300,10y,7ad66bb35f3463256c2727c23c61813d,inventory_turnover_rate,存货周转率, 存货周转率=营业成本（TTM）/存货,2.085124,0.123157,0.077193,0.428553,0.386837,0.006828,0.522824,0.044311,0.001574,0.454559,0.023146,0.005116,-0.562926,-0.081786,0.583290,-1.047665,0.005972,0.042670,0.001343,0.013388,0.829620,0,1.006470,0.074431,0.204970,0.296195,0.005972
